baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
evm.model.Herato0101.290.1	6.94137446053482	0.03792830952576	1.40819928658407	0.0269339076415558	0.978512448933749	0.999611940009267
evm.model.Herato0101.291	0	NA	NA	NA	NA	NA
evm.model.Herato0101.291.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.291.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.291.3	0	NA	NA	NA	NA	NA
evm.model.Herato0101.291.4	22.115800182129	-0.200986948527875	1.00791989678876	-0.199407660438315	0.841943868652414	0.994563202764539
evm.model.Herato0101.291.5	0	NA	NA	NA	NA	NA
evm.model.Herato0101.291.6	0	NA	NA	NA	NA	NA
evm.model.Herato0101.291.7	0	NA	NA	NA	NA	NA
evm.model.Herato0101.292	855.741173767231	-0.462281535503122	0.582954582613706	-0.792997515227446	0.42777927046692	0.961796751803845
evm.model.Herato0101.293	46.7320980230585	-0.160074644719782	0.913436809440766	-0.175244355236554	0.860887633116479	0.994563202764539
evm.model.Herato0101.294	760.255660102105	0.633699738267771	0.568881582526981	1.11393962773916	0.265305087456582	0.883053081464555
evm.model.Herato0101.295	1454.91698179926	-0.0282313597374394	0.32373133020291	-0.0872061401031047	0.930507658856473	0.996806414121336
evm.model.Herato0101.296	72.2304731962019	-1.14782932144979	2.08145578175578	-0.55145505924779	NA	NA
evm.model.Herato0101.297	0.133219086894665	-0.146612517101016	4.32796801761291	-0.0338756008603501	0.972976349711271	NA
evm.model.Herato0101.298	156.662479739123	-1.02474138393789	2.30659433396876	-0.444265976399373	NA	NA
evm.model.Herato0101.299	19.6464015047118	0.476701342189793	0.978025178592716	0.487412136848788	0.625966294323981	0.982269402665703
evm.model.Herato0101.299.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.3	261.887130227313	0.395134089449963	0.486999732306923	0.811364079356284	0.417156620982428	0.961796751803845
evm.model.Herato0101.30	65.4926545240028	-0.422370414973471	0.825533893079694	-0.511633039556738	0.608907857606737	0.982269402665703
evm.model.Herato0101.300	4241.44459357067	-1.32725608430789	0.590384228650892	-2.2481225274951	0.0245683779701447	0.560897093991356
evm.model.Herato0101.301	14.0183736762983	1.03961971742864	1.30720417307149	0.795300182515397	0.426438907416917	0.961796751803845
evm.model.Herato0101.302	5.27118983260032	-1.77092178666712	2.03598863626158	-0.869809268640533	0.384404645418755	0.949730377923204
evm.model.Herato0101.303	0	NA	NA	NA	NA	NA
evm.model.Herato0101.304	0.206292277440527	0.492864022621863	4.3144673937233	0.114235194670583	0.909051353198988	NA
evm.model.Herato0101.305	0	NA	NA	NA	NA	NA
evm.model.Herato0101.306	26.4635348949833	-2.86075666290646	0.978012323549503	-2.9250722041251	0.00344376308625475	0.300553223503092
evm.model.Herato0101.307	0.560941412588166	-2.52073605533499	3.1924299320356	-0.789597926657607	0.429762619489045	NA
evm.model.Herato0101.308	0	NA	NA	NA	NA	NA
evm.model.Herato0101.309	0	NA	NA	NA	NA	NA
evm.model.Herato0101.309.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.31	4296.6305696411	0.432999293163166	0.795243873569736	0.544486172800671	0.586106960935981	0.981914547712827
evm.model.Herato0101.310	0.579061408472474	1.74701261090548	3.38078313700217	0.516747907248082	0.605332148684941	NA
evm.model.Herato0101.311	1.22970133090362	-2.34619411958558	2.6059795139636	-0.900311804837294	0.367954340640395	NA
evm.model.Herato0101.312	1.25777671404671	1.36455871258377	2.35875840225926	0.578507197378405	0.562921739564278	NA
evm.model.Herato0101.313	503.208236502232	0.243362548183592	0.389841567676654	0.624260131196281	0.532456762470118	0.977398565650658
evm.model.Herato0101.314	5.59604229876504	-0.799096895414353	1.0731523032043	-0.744625802906397	0.456497964811498	0.96752440280809
evm.model.Herato0101.315	10.2351139977839	-0.230579108617464	1.71872484272048	-0.134157081393257	0.893278363126329	0.996134623597239
evm.model.Herato0101.316	61.7671406662725	-0.953316127375681	3.32816545043591	-0.28643892305619	NA	NA
evm.model.Herato0101.317	0	NA	NA	NA	NA	NA
evm.model.Herato0101.318	153.829100964918	-0.145429258951731	0.691215561280612	-0.210396390211897	0.833358309798312	0.994563202764539
evm.model.Herato0101.319	0	NA	NA	NA	NA	NA
evm.model.Herato0101.319.1	2.07210534361279	3.55039798599931	2.52420587091011	1.40654057853023	0.159563663837041	NA
evm.model.Herato0101.319.2	3.73549451994842	1.23315502140302	1.60090848501886	0.770284518411115	0.441131137836716	0.965987878063018
evm.model.Herato0101.32	1688.70191721388	0.443924649980245	0.699871104132635	0.634294868524984	0.52588840475752	0.974465818208494
evm.model.Herato0101.320	2936.81273668349	-1.33535445963423	0.506370130534477	-2.63711143116746	0.00836153595354277	0.442062588172937
evm.model.Herato0101.321	219.742026535036	0.331949816456071	0.717526124512492	0.462630983201632	0.643628896324396	0.985290219980681
evm.model.Herato0101.322	4.99044262841687	3.48199075562858	3.12200459093154	1.11530609716036	0.264719273516294	0.883053081464555
evm.model.Herato0101.323	0	NA	NA	NA	NA	NA
evm.model.Herato0101.323.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.323.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.324	1.05975494447215	2.61432034050322	2.45690760870222	1.06406945513273	0.287297236782301	NA
evm.model.Herato0101.325	1411.23499963941	0.257491117555065	0.461319331619908	0.558162426557962	0.576733475477465	0.981914547712827
evm.model.Herato0101.326	434.852452668444	0.886112414086024	0.713277031403893	1.24231171770939	0.214121573670779	0.858150464990645
evm.model.Herato0101.327	139.659537593549	0.363814512163989	0.784584440808391	0.463703450184578	0.642860224947758	0.985290219980681
evm.model.Herato0101.328	2034.84337219425	0.240036191224084	0.63981855585133	0.375162909904507	0.707539312600184	0.992818690530576
evm.model.Herato0101.329	80.6888181795814	1.28057269941046	0.579053147009399	2.21149424025093	0.0270016302913839	0.569132851004712
evm.model.Herato0101.33	13.5864254070527	0.0346752691647568	1.33621125161179	0.0259504394405675	0.979296868719154	0.999611940009267
evm.model.Herato0101.330	886.645053095525	-0.232761258816549	0.716421628652196	-0.324894237565724	0.745261118274195	0.994563202764539
evm.model.Herato0101.331	1230.35905421751	-0.0580440299222685	0.671011006897259	-0.0865023514154602	0.931067086920936	0.996806414121336
evm.model.Herato0101.332	0.891097755253523	-0.171752060813516	2.59396489320668	-0.0662121762955685	0.947208902766936	NA
evm.model.Herato0101.333	0	NA	NA	NA	NA	NA
evm.model.Herato0101.333.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.334	1061.09961272655	-0.517611179720451	0.532527609411005	-0.971989377776951	0.331055833017406	0.929119593545673
evm.model.Herato0101.335	4104.31473166886	-0.138267683445022	0.571973384238806	-0.241737967631189	0.808983207976576	0.994563202764539
evm.model.Herato0101.336	403.25120002783	0.0304045260483585	0.582895441203717	0.0521612006187099	0.958400248245522	0.998893793529164
evm.model.Herato0101.337	778.186576831386	0.205472560928702	0.356715284743991	0.576012774659113	0.564606546966905	0.981914547712827
evm.model.Herato0101.338	351.07094328759	0.61626379590959	0.57432324285907	1.07302604164466	0.283259432051781	0.898467159785017
evm.model.Herato0101.339	111.509330199768	0.0914663340699316	0.51418415725982	0.177886332704944	0.858812244579139	0.994563202764539
evm.model.Herato0101.34	164.813605837165	0.208749694228308	0.811196628255812	0.25733550529808	0.79691978583993	0.994563202764539
evm.model.Herato0101.340	387.314728478181	-0.392171113764864	0.345930333315869	-1.13367078858266	0.256932667258422	0.883053081464555
evm.model.Herato0101.341	18.6343843419057	0.314531461684587	1.04708665812519	0.300387230840813	0.763881802536369	0.994563202764539
evm.model.Herato0101.341.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.342	0	NA	NA	NA	NA	NA
evm.model.Herato0101.342.1	0.133219086894665	-0.146612517101016	4.32796801761291	-0.0338756008603501	0.972976349711271	NA
evm.model.Herato0101.342.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.343	5.73240793217486	-0.684020565865832	1.21158940353497	-0.56456466511684	0.572369904880675	0.981914547712827
evm.model.Herato0101.344	0	NA	NA	NA	NA	NA
evm.model.Herato0101.344.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.344.2	0.491440494569527	-1.42136002982528	3.39078415571132	-0.419183281669872	0.675082189411047	NA
